kind,domain,name,min_gray,max_gray,height_norm_mean,height_norm_std,grad_p95_um_per_um,grad_p995_um_per_um,curv_power_positive_frac,point_focus_frac_1_5mm,point_focus_frac_1_10mm,line_caustic_frac_1_5mm,median_point_focus_mm,spectral_centroid_norm,best_focus_score,best_z_mm,best_max_to_mean,best_p99_to_mean,best_p999_to_mean,best_bright_frac,best_logamp_grad_energy,amp_mean_at_best,amp_std_at_best,pc1,pc2,caustic_weight,caustic_focus_mm,caustic_radius_um,sampler_profile
dataset,mla,mla/52,90,249,0.47429388761520386,0.3038986325263977,0.11498623341321945,0.11967733502388,0.4809090909090909,0.33574675324675324,0.33775974025974026,0.7361038961038961,1.6275705099105835,0.2005193675202815,6.768877029418945,20.0,6.768877029418945,3.6285395595868537,5.06851368084776,0.045714285714285714,0.05952800065279007,0.8063141703605652,0.5613441467285156,-10.0860595703125,4.698922157287598,,,,
dataset,mla,mla/53,90,255,0.4760530889034271,0.3142502009868622,0.11903839558362961,0.12389875203371048,0.4749025974025974,0.3311038961038961,0.3325,0.7347727272727272,1.531554102897644,0.20362488574348814,8.720453262329102,12.0,8.720453262329102,4.044059778312448,7.375213098471899,0.03538961038961039,0.06915074586868286,0.7777538895606995,0.6095126271247864,-10.847186088562012,5.017703533172607,,,,
dataset,mla,mla/54,90,173,0.3311026096343994,0.2105863243341446,0.07969262450933456,0.0830785408616066,0.4813961038961039,0.33084415584415583,0.3418831168831169,0.6860714285714286,2.3443410396575928,0.20408795221015327,4.116062164306641,8.0,4.116062164306641,2.6175901396791335,3.261330952760684,0.04159090909090909,0.05391266196966171,0.863308310508728,0.48789411783218384,-4.998871326446533,2.9033472537994385,,,,
dataset,mla,mla/55,90,255,0.44703975319862366,0.31983593106269836,0.12223847210407257,0.12627197802066803,0.4591233766233766,0.3217857142857143,0.3230844155844156,0.7275974025974026,1.4376747608184814,0.20852601834147033,5.9032182693481445,6.0,5.9032182693481445,3.6442420969284437,5.2069256731042906,0.04477272727272727,0.07699468731880188,0.8026850819587708,0.5882824063301086,-11.510187149047852,4.882521629333496,,,,
dataset,mla,mla/56,90,199,0.38522180914878845,0.24085478484630585,0.0914863720536232,0.09541083127260208,0.4825,0.33454545454545453,0.340974025974026,0.7067857142857142,2.0517683029174805,0.20390984203206275,3.9405181407928467,12.0,3.9405181407928467,2.41230890466114,2.8992393482977694,0.03711038961038961,0.05320748686790466,0.8749752640724182,0.45857053995132446,-6.735051155090332,3.356757164001465,,,,
dataset,mla,mla/57,90,188,0.36352136731147766,0.23026296496391296,0.0872565507888794,0.09091327339410782,0.48038961038961037,0.3303246753246753,0.3376298701298701,0.6962662337662338,2.1558918952941895,0.20240888765320708,4.163327693939209,12.0,4.163327693939209,2.6222221269303265,3.2938085758417937,0.042077922077922075,0.0589049831032753,0.8617936968803406,0.48336759209632874,-6.090771675109863,3.3090455532073975,,,,
dataset,mla,mla/58,90,169,0.32962578535079956,0.20697462558746338,0.07855299115180969,0.08202921599149704,0.48185064935064936,0.3288961038961039,0.3395779220779221,0.6830194805194805,2.3847239017486572,0.20402861911316617,4.245698928833008,6.0,4.245698928833008,2.8359418309914814,3.556447761362546,0.04211038961038961,0.057412028312683105,0.8446645736694336,0.5260303616523743,-4.811929702758789,2.8459110260009766,,,,
dataset,mla,mla/59,90,255,0.2119523584842682,0.30333688855171204,0.13701851665973663,0.13994061946868896,0.3041558441558442,0.07275974025974026,0.07275974025974026,0.3862337662337662,0.890273928642273,0.24637902975869178,4.820418357849121,8.0,4.820418357849121,2.4230255721865386,3.526980038306867,0.03298701298701299,0.05229189246892929,0.8892103433609009,0.4434560537338257,-14.36862564086914,5.363530158996582,,,,
dataset,mla,mla/60,90,188,0.2417956441640854,0.24566319584846497,0.08989238739013672,0.09152305126190186,0.4007792207792208,0.29165584415584417,0.2929220779220779,0.595551948051948,2.0037972927093506,0.17868498541781977,3.907644748687744,8.0,3.907644748687744,2.3921290508606217,2.890335227620313,0.034123376623376625,0.04501394182443619,0.8905359506607056,0.4402531087398529,-4.817406177520752,4.371856212615967,,,,
dataset,mla,mla/61,90,255,0.18678176403045654,0.2952076196670532,0.13458473980426788,0.13652394711971283,0.2637987012987013,0.09025974025974026,0.0902922077922078,0.36584415584415586,1.0306646823883057,0.203949070304909,3.3557136058807373,20.0,3.3557136058807373,2.2488621662997854,2.680733238624824,0.03211038961038961,0.04908046871423721,0.8862903118133545,0.4317272901535034,-11.567678451538086,6.530282974243164,,,,
dataset,mla,mla/62,90,255,0.1323496699333191,0.26083698868751526,0.1366850584745407,0.1400989294052124,0.200487012987013,0.046331168831168834,0.046331168831168834,0.2839935064935065,0.8895118832588196,0.224281629464345,4.467327117919922,10.0,4.467327117919922,2.131050665469174,3.1066494561858815,0.025974025974025976,0.03944425657391548,0.9153207540512085,0.3868984878063202,-13.014960289001465,6.155290603637695,,,,
dataset,mla,mla/63,90,228,0.2922399938106537,0.29540756344795227,0.10813876986503601,0.11008937656879425,0.4021753246753247,0.29483766233766234,0.2952597402597403,0.6306168831168831,1.6698698997497559,0.17955945122835062,4.200103282928467,15.0,4.200103282928467,2.339147051959157,2.8467312373053093,0.03600649350649351,0.05058269947767258,0.8818544745445251,0.446122407913208,-7.418187618255615,5.558751583099365,,,,
dataset,mla,mla/64,90,255,0.24314600229263306,0.31725654006004333,0.12980297207832336,0.13166901469230652,0.32532467532467535,0.1636038961038961,0.1637987012987013,0.470487012987013,1.1970263719558716,0.1934776828232616,3.695622205734253,15.0,3.695622205734253,2.269339493045433,2.782837857365243,0.032012987012987014,0.04862430691719055,0.8860089778900146,0.4357215464115143,-10.392054557800293,6.572505950927734,,,,
dataset,mla,mla/65,90,166,0.2265947461128235,0.2183200567960739,0.0797584131360054,0.08125735819339752,0.41818181818181815,0.3026948051948052,0.30704545454545457,0.594025974025974,2.2835805416107178,0.1837531255105729,4.312009811401367,6.0,4.312009811401367,2.651252959656351,3.4931800616134896,0.03720779220779221,0.052458710968494415,0.86512291431427,0.49191156029701233,-3.2619917392730713,3.8551037311553955,,,,
dataset,mla,mla/66,90,193,0.2558751702308655,0.2522098124027252,0.09199643135070801,0.09371408820152283,0.40535714285714286,0.29808441558441556,0.29977272727272725,0.6075324675324675,1.965798020362854,0.18047592260184134,4.241185665130615,6.0,4.241185665130615,2.5008020202803807,3.203877716460941,0.03402597402597403,0.04843774810433388,0.886652410030365,0.4534638822078705,-5.123824596405029,4.611445903778076,,,,
dataset,mla,mla/67,90,169,0.21957913041114807,0.22198157012462616,0.0811053216457367,0.08264460414648056,0.4012337662337662,0.29074675324675325,0.2938961038961039,0.5748376623376623,2.239347219467163,0.17857095323831432,4.354186058044434,6.0,4.354186058044434,2.640826148556587,3.365490093494641,0.03746753246753247,0.04975729435682297,0.869499921798706,0.48522043228149414,-3.398521661758423,3.960825204849243,,,,
dataset,mla,mla/68,90,211,0.2717171013355255,0.2756347954273224,0.10071677714586258,0.1025112122297287,0.3992207792207792,0.29149350649350647,0.2923701298701299,0.6132467532467533,1.797640323638916,0.1779347415625935,4.095124244689941,6.0,4.095124244689941,2.404142257824799,3.1728369321458065,0.03448051948051948,0.04775947704911232,0.8927995562553406,0.4400957226753235,-6.327510356903076,5.094326019287109,,,,
dataset,mla,mla/69,90,255,0.26529788970947266,0.323005348443985,0.12739837169647217,0.12932321429252625,0.3453896103896104,0.23068181818181818,0.23113636363636364,0.5775,1.279310941696167,0.18930913529435336,3.8882060050964355,6.0,3.8882060050964355,2.641624390276996,3.2793983840220347,0.04045454545454545,0.055793456733226776,0.8785903453826904,0.467922568321228,-10.464590072631836,6.276683807373047,,,,
dataset,mla,mla/70,90,255,0.16047008335590363,0.28048184514045715,0.13631117343902588,0.1386595070362091,0.23305194805194807,0.06584415584415584,0.06587662337662338,0.3239935064935065,0.9579957127571106,0.21276648610276477,5.006248950958252,8.0,5.006248950958252,2.279495200355624,3.7764646085982583,0.027175324675324675,0.04188966006040573,0.9070822596549988,0.40738898515701294,-12.21749496459961,6.381566047668457,,,,
dataset,mla,mla/71,90,255,0.18205766379833221,0.2930019497871399,0.13451388478279114,0.13652397692203522,0.25814935064935063,0.08847402597402597,0.0886038961038961,0.3580194805194805,1.0331283807754517,0.2021738771494152,3.4883909225463867,20.0,3.4883909225463867,2.249137009115938,2.6867669889646906,0.032175324675324676,0.04860515519976616,0.8864126205444336,0.4327189028263092,-11.320084571838379,6.677091598510742,,,,
dataset,mla,mla/72,90,180,0.23362213373184204,0.23426634073257446,0.08563254028558731,0.08708066493272781,0.4036688311688312,0.29642857142857143,0.2988961038961039,0.5921428571428572,2.127371311187744,0.18082619617042528,3.982405662536621,20.0,3.982405662536621,2.4814998050753996,3.123031294271091,0.03961038961038961,0.05787176638841629,0.864907443523407,0.4651370942592621,-4.31932258605957,4.227321624755859,,,,
dataset,mla,mla/73,90,193,0.2486402988433838,0.25194114446640015,0.09213346987962723,0.09385144710540771,0.40055194805194805,0.2922727272727273,0.2937662337662338,0.6002272727272727,1.9587348699569702,0.1791490363433362,4.168552398681641,6.0,4.168552398681641,2.4471515259170706,3.2213138123789395,0.03405844155844156,0.04716534540057182,0.8878703713417053,0.4500383734703064,-5.127432346343994,4.648887634277344,,,,
dataset,mla,mla/74,90,255,0.2621302604675293,0.3221065104007721,0.12739698588848114,0.1292525976896286,0.3439935064935065,0.22993506493506494,0.23016233766233765,0.5735714285714286,1.2722322940826416,0.18711940685993142,3.9345784187316895,6.0,3.9345784187316895,2.630184328127422,3.3698751778146665,0.03922077922077922,0.054823461920022964,0.8794563412666321,0.4667121469974518,-9.930815696716309,6.387401580810547,,,,
dataset,mla,mla/75,90,255,0.18613755702972412,0.29506582021713257,0.13464690744876862,0.13653911650180817,0.2620779220779221,0.09071428571428572,0.09081168831168832,0.3638961038961039,1.0342425107955933,0.20466820265358462,3.4395084381103516,20.0,3.4395084381103516,2.2678618782895885,2.7170879760742515,0.033116883116883114,0.04862559959292412,0.8864808082580566,0.43114906549453735,-11.574810028076172,6.3564558029174805,,,,
dataset,mla,mla/76,90,184,0.23599795997142792,0.2395508736371994,0.08756174147129059,0.08916575461626053,0.399512987012987,0.29243506493506494,0.2940584415584416,0.5874025974025974,2.0674898624420166,0.17885736173986855,4.281126499176025,15.0,4.281126499176025,2.5367401689814644,3.193067823376922,0.03896103896103896,0.059468820691108704,0.8669864535331726,0.4719392657279968,-4.292204856872559,4.464511871337891,,,,
dataset,mla,mla/77,90,255,0.2990143597126007,0.3285025954246521,0.12488933652639389,0.1268698275089264,0.37698051948051947,0.27025974025974026,0.2708766233766234,0.634025974025974,1.357790231704712,0.18671300111428712,5.53444242477417,6.0,5.53444242477417,3.251766922885485,4.782930011470736,0.03724025974025974,0.06353094428777695,0.8394518494606018,0.5351880788803101,-9.832139015197754,6.314905643463135,,,,
dataset,mla,mla/78,90,255,0.24014876782894135,0.31604087352752686,0.1297825425863266,0.13173028826713562,0.3215909090909091,0.15974025974025974,0.15987012987012986,0.4678246753246753,1.1918190717697144,0.1935646265223059,3.483381748199463,10.0,3.483381748199463,2.2655084946727757,2.9016431356328374,0.0323051948051948,0.044571373611688614,0.8943005800247192,0.4298398792743683,-10.356667518615723,6.486773490905762,,,,
dataset,mla,mla/79,90,255,0.13582250475883484,0.26359817385673523,0.13687503337860107,0.1400514841079712,0.20516233766233766,0.050162337662337665,0.050162337662337665,0.28733766233766234,0.8947350978851318,0.22357051703393432,4.567392349243164,10.0,4.567392349243164,2.1573439049133083,3.1437033294802554,0.026006493506493505,0.04044497758150101,0.9117640256881714,0.392284631729126,-12.944706916809082,6.247040271759033,,,,
dataset,mla,mla/80,90,219,0.19617196917533875,0.2701663374900818,0.10456233471632004,0.10612586885690689,0.30766233766233764,0.22324675324675325,0.22396103896103897,0.48584415584415586,1.7326728105545044,0.16268644388681505,3.600951671600342,20.0,3.600951671600342,2.2550757630186196,2.700132864281445,0.033116883116883114,0.047039009630680084,0.8868630528450012,0.42983773350715637,-5.341182231903076,6.002674579620361,,,,
dataset,mla,mla/81,90,161,0.14721044898033142,0.20074212551116943,0.07742226123809814,0.07871583104133606,0.3124025974025974,0.22652597402597402,0.22808441558441558,0.43337662337662336,2.329702138900757,0.1629943352370094,4.210349082946777,8.0,4.210349082946777,2.4405318215527263,3.367131819688741,0.03207792207792208,0.04496602341532707,0.8953559398651123,0.4326222836971283,-1.0686709880828857,4.420515060424805,,,,
dataset,mla,mla/82,90,255,0.15444470942020416,0.2782391905784607,0.1317768692970276,0.13414046168327332,0.21668831168831168,0.08961038961038961,0.08974025974025975,0.3137987012987013,1.126966118812561,0.1836766432120251,4.3502068519592285,6.0,4.3502068519592285,2.0671910669541043,2.745707323237435,0.027175324675324675,0.03207036852836609,0.9334494471549988,0.348419725894928,-9.67819881439209,7.094175338745117,,,,
dataset,mla,mla/83,90,188,0.17191322147846222,0.23411262035369873,0.0902387872338295,0.09162136912345886,0.31155844155844153,0.2264935064935065,0.22795454545454547,0.46246753246753247,2.0097832679748535,0.16187110647629352,3.78214955329895,8.0,3.78214955329895,2.18736089368503,2.741385376789305,0.030844155844155844,0.03817486763000488,0.9103649854660034,0.39845630526542664,-2.9465224742889404,5.284496307373047,,,,
dataset,mla,mla/84,90,255,0.16422392427921295,0.28439152240753174,0.12955348193645477,0.13176007568836212,0.22805194805194806,0.1125,0.11262987012987014,0.3451948051948052,1.2006480693817139,0.1767488328953008,3.482776403427124,20.0,3.482776403427124,2.1751378146653733,2.6740983722574665,0.030324675324675324,0.04365432634949684,0.8961262106895447,0.4138239324092865,-9.154566764831543,7.035782814025879,,,,
dataset,mla,mla/85,90,169,0.15092432498931885,0.2095722109079361,0.08135785162448883,0.08266022056341171,0.3048051948051948,0.21925324675324676,0.22042207792207794,0.4319155844155844,2.217764139175415,0.16175353135945128,4.096546649932861,6.0,4.096546649932861,2.4414758822124485,3.12192309377566,0.03198051948051948,0.03984988108277321,0.8991698622703552,0.42788243293762207,-1.7642632722854614,4.905714988708496,,,,
dataset,mla,mla/86,90,237,0.22596760094165802,0.297156423330307,0.113510861992836,0.11518488824367523,0.32626623376623376,0.23607142857142857,0.23685064935064934,0.5278571428571428,1.6009849309921265,0.16531731880373893,4.008906364440918,20.0,4.008906364440918,2.4137963359750882,2.996794375621672,0.03698051948051948,0.043655477464199066,0.8736283183097839,0.4487648904323578,-6.6723313331604,6.3542866706848145,,,,
dataset,mla,mla/87,90,199,0.18817627429962158,0.2478799819946289,0.09488922357559204,0.09629010409116745,0.3232467532467532,0.23516233766233766,0.2358116883116883,0.49392857142857144,1.90817129611969,0.16683907256840824,3.888075590133667,15.0,3.888075590133667,2.2330750069713563,2.7262987951407034,0.031818181818181815,0.04892542585730553,0.8900482654571533,0.43137049674987793,-4.385719299316406,5.203737735748291,,,,
dataset,mla,mla/88,90,255,0.11605430394411087,0.2487696260213852,0.13465796411037445,0.13826675713062286,0.17162337662337662,0.04831168831168831,0.04834415584415584,0.24224025974025973,0.9541576504707336,0.20039624646726936,4.825536251068115,8.0,4.825536251068115,2.041053395409363,3.4318446135508225,0.02366883116883117,0.03195945546030998,0.9299994707107544,0.3545345664024353,-10.618584632873535,7.098512649536133,,,,
dataset,mla,mla/89,90,205,0.18416817486286163,0.2526510953903198,0.09767653048038483,0.09916768968105316,0.3085064935064935,0.2239935064935065,0.22483766233766234,0.47519480519480517,1.861066460609436,0.16266825477924698,3.881927013397217,8.0,3.881927013397217,2.2247711393134564,3.0794969850977947,0.030584415584415586,0.03994129225611687,0.9047645926475525,0.41168975830078125,-4.46326208114624,5.490765571594238,,,,
dataset,mla,mla/90,90,249,0.22248882055282593,0.3063991069793701,0.11859171837568283,0.12042251229286194,0.30733766233766235,0.22350649350649351,0.22392857142857142,0.5077922077922078,1.5232263803482056,0.16176444539650478,5.646783828735352,20.0,5.646783828735352,3.1590484098676894,4.773505332477221,0.03318181818181818,0.04685434326529503,0.8471664190292358,0.5002970099449158,-6.980494022369385,6.673529624938965,,,,
dataset,mla,mla/91,90,169,0.1577623039484024,0.21193228662014008,0.08137739449739456,0.08263241499662399,0.3173051948051948,0.22892857142857143,0.23032467532467532,0.45081168831168833,2.2318036556243896,0.16281836226198138,4.186387062072754,6.0,4.186387062072754,2.4896601418421564,3.1397849548359305,0.03165584415584415,0.041485004127025604,0.8943586349487305,0.4377034604549408,-1.6573172807693481,4.8633317947387695,,,,
dataset,mla,mla/92,90,159,0.15031278133392334,0.19909927248954773,0.07614822685718536,0.07742532342672348,0.32217532467532467,0.2336038961038961,0.2361038961038961,0.442987012987013,2.3829843997955322,0.16470443439437377,4.116184711456299,6.0,4.116184711456299,2.400177483450026,3.366523462766235,0.03474025974025974,0.0441858172416687,0.899761438369751,0.42681339383125305,-1.1298552751541138,4.38795280456543,,,,
dataset,mla,mla/93,90,255,0.11277489364147186,0.24644145369529724,0.1346188187599182,0.13841304183006287,0.1658116883116883,0.045909090909090906,0.04597402597402597,0.2302922077922078,0.9611284136772156,0.20123680191828613,4.827643394470215,8.0,4.827643394470215,2.0327240494033902,3.5119901824399227,0.02214285714285714,0.029684463515877724,0.9322491884231567,0.3474058210849762,-11.303084373474121,6.91664981842041,,,,
dataset,mla,mla/94,90,255,0.18464088439941406,0.2957513630390167,0.1273888796567917,0.1293746829032898,0.2550974025974026,0.16685064935064936,0.16724025974025974,0.437012987012987,1.2784168720245361,0.17242075570785229,3.6939384937286377,5.0,3.6939384937286377,2.5055090300950584,3.2097377984190802,0.03409090909090909,0.04196378216147423,0.9067830443382263,0.41480597853660583,-8.5081787109375,6.956221103668213,,,,
dataset,mla,mla/95,90,249,0.23335278034210205,0.30965620279312134,0.11865821480751038,0.12042488902807236,0.32107142857142856,0.23448051948051948,0.23493506493506494,0.5317207792207792,1.5307804346084595,0.16621491157607407,5.93239688873291,20.0,5.93239688873291,3.19044423817406,4.764486357331677,0.035844155844155845,0.048465095460414886,0.8444160223007202,0.5079343318939209,-7.668635368347168,6.30476713180542,,,,
dataset,mla,mla/96,90,255,0.16633528470993042,0.28553199768066406,0.12960490584373474,0.13176178932189941,0.2305844155844156,0.11415584415584415,0.11418831168831169,0.3477922077922078,1.1972289085388184,0.17785229498993432,3.289308786392212,10.0,3.289308786392212,2.0803062194834765,2.5924387094861436,0.028051948051948054,0.0350908562541008,0.9167553186416626,0.38391631841659546,-9.332535743713379,6.801046848297119,,,,
dataset,mla,mla/97,90,237,0.21912221610546112,0.2948558032512665,0.11345631629228592,0.11516046524047852,0.3172077922077922,0.22944805194805196,0.23012987012987013,0.5162337662337663,1.5891413688659668,0.16419135934951432,3.9058029651641846,20.0,3.9058029651641846,2.4228961240969826,3.08567906574011,0.037305194805194807,0.04401187598705292,0.8740280270576477,0.4499751925468445,-6.544044017791748,6.372930526733398,,,,
dataset,mla,mla/98,90,255,0.1697615087032318,0.28756001591682434,0.12961570918560028,0.13169492781162262,0.23574675324675326,0.11737012987012987,0.1175,0.35409090909090907,1.1993544101715088,0.1777118091444081,3.324389696121216,20.0,3.324389696121216,2.141373425358932,2.576146994628764,0.029383116883116882,0.0436425544321537,0.8956172466278076,0.4141460657119751,-8.986907005310059,7.011040687561035,,,,
dataset,mla,mla/99,90,161,0.1468169242143631,0.20064032077789307,0.07740238308906555,0.07873701304197311,0.31025974025974024,0.22470779220779222,0.22655844155844157,0.4302597402597403,2.3354852199554443,0.1631523532589478,4.279181957244873,8.0,4.279181957244873,2.4650142110683664,3.3269932430090026,0.031753246753246755,0.045604802668094635,0.8940443992614746,0.4341176152229309,-1.3364553451538086,4.46439266204834,,,,
dataset,perlin,perlin/0,90,225,0.4503887891769409,0.14810751378536224,0.03651667386293411,0.045653000473976135,0.4999025974025974,0.004383116883116883,0.13766233766233765,0.12535714285714286,8.951936721801758,0.09885267343802409,5.593877792358398,12.0,5.593877792358398,2.7251081566153794,3.6357384167697644,0.041850649350649353,0.0569627471268177,0.8551627397537231,0.4912146329879761,9.22603702545166,4.098447322845459,,,,
dataset,perlin,perlin/1,90,254,0.5066196322441101,0.16185824573040009,0.041302621364593506,0.0517541840672493,0.49983766233766236,0.011558441558441558,0.15555194805194805,0.18051948051948052,8.14017391204834,0.1011747060057779,5.925784111022949,10.0,5.925784111022949,2.75857847080351,3.705130235527254,0.04107142857142857,0.058779262006282806,0.8558439016342163,0.49761906266212463,8.242794036865234,4.124644756317139,,,,
dataset,perlin,perlin/2,90,250,0.5018182992935181,0.17960946261882782,0.0451238714158535,0.057209890335798264,0.5070454545454546,0.02603896103896104,0.17425324675324674,0.23837662337662338,7.231963157653809,0.10329348422089052,5.878357887268066,15.0,5.878357887268066,2.61600283813506,3.518175089703011,0.041201298701298704,0.05799059197306633,0.8590388894081116,0.4826018810272217,7.253626823425293,4.414961814880371,,,,
dataset,perlin,perlin/3,90,203,0.4140909016132355,0.13883210718631744,0.04164862260222435,0.05055101215839386,0.49896103896103894,0.05538961038961039,0.18366883116883118,0.2908766233766234,6.337706565856934,0.12759173714618377,4.56050968170166,8.0,4.56050968170166,2.6273282834381604,3.422195626272875,0.04045454545454545,0.0619300976395607,0.865768551826477,0.48457473516464233,6.878413677215576,3.8473408222198486,,,,
dataset,perlin,perlin/4,90,227,0.462651789188385,0.15744929015636444,0.045221008360385895,0.054594364017248154,0.4986038961038961,0.055357142857142855,0.1903246753246753,0.29564935064935066,6.363887310028076,0.11867882899874865,5.981485843658447,10.0,5.981485843658447,2.59181820120393,3.4191848743137525,0.03834415584415585,0.05933971703052521,0.8664959669113159,0.47978150844573975,7.163947105407715,4.213907241821289,,,,
dataset,perlin,perlin/5,90,203,0.39067935943603516,0.13540711998939514,0.03359102085232735,0.04194003716111183,0.5045779220779221,0.0020454545454545456,0.11847402597402597,0.08318181818181818,9.725415229797363,0.0995126240893639,5.496156692504883,10.0,5.496156692504883,2.7966648848941182,3.7522548965867824,0.04214285714285714,0.05740077421069145,0.8535948395729065,0.49699991941452026,9.664166450500488,3.6060245037078857,,,,
dataset,perlin,perlin/6,90,244,0.49910300970077515,0.15592558681964874,0.033903080970048904,0.04215838015079498,0.5052272727272727,0.0001948051948051948,0.10305194805194805,0.05756493506493506,10.55289363861084,0.09016436261583562,6.017719268798828,12.0,6.017719268798828,2.803299038351728,3.9222851546505,0.040746753246753246,0.05502878874540329,0.8486417531967163,0.4989941716194153,9.42398738861084,3.494175910949707,,,,
dataset,perlin,perlin/7,90,238,0.44656428694725037,0.1596965193748474,0.04018743336200714,0.04908667132258415,0.49327922077922076,0.012402597402597403,0.15194805194805194,0.15948051948051947,8.182518005371094,0.10040332082133092,5.740346431732178,12.0,5.740346431732178,2.70636513243063,3.4999362652525194,0.04175324675324675,0.05861401557922363,0.8552390933036804,0.4949793517589569,8.720525741577148,4.202896595001221,,,,
dataset,perlin,perlin/8,90,231,0.48429805040359497,0.15194925665855408,0.04250532016158104,0.052105676382780075,0.4986038961038961,0.03912337662337662,0.1761038961038961,0.2674025974025974,6.730686187744141,0.11607768676082057,5.25570821762085,10.0,5.25570821762085,2.633684839793706,3.5036114619418264,0.03983766233766234,0.060427602380514145,0.8624568581581116,0.4853329360485077,7.526216983795166,4.336987018585205,,,,
dataset,perlin,perlin/9,90,243,0.4778018593788147,0.16342894732952118,0.046203453093767166,0.05700673907995224,0.5023051948051948,0.060454545454545455,0.18665584415584416,0.3067207792207792,6.169067859649658,0.11685849448291083,4.729616165161133,15.0,4.729616165161133,2.557553210849685,3.335230682200184,0.03941558441558442,0.05869049206376076,0.8636738657951355,0.47356346249580383,6.85497522354126,4.358608245849609,,,,
dataset,perlin,perlin/10,90,229,0.4574401378631592,0.14548996090888977,0.04292454943060875,0.051908452063798904,0.5069805194805195,0.05672077922077922,0.18905844155844156,0.31113636363636366,6.321225166320801,0.12588436072800446,4.843628883361816,8.0,4.843628883361816,2.600648420158673,3.4136564005294825,0.03876623376623377,0.06098012998700142,0.8674761652946472,0.48130103945732117,6.765042781829834,4.088107585906982,,,,
dataset,perlin,perlin/11,90,241,0.4627971053123474,0.17423248291015625,0.04265002906322479,0.05265253409743309,0.49662337662337663,0.018896103896103897,0.16305194805194806,0.20094155844155845,7.649306297302246,0.09822985294973527,6.414687156677246,12.0,6.414687156677246,2.707151422957681,3.5654143717135987,0.040584415584415584,0.05874985083937645,0.8585711717605591,0.4891575276851654,8.731171607971191,4.493165016174316,,,,
dataset,perlin,perlin/12,90,220,0.44435641169548035,0.14535477757453918,0.036216314882040024,0.04533664882183075,0.49873376623376625,0.0017532467532467534,0.13724025974025975,0.12165584415584416,9.09100341796875,0.1012624293389749,5.215827941894531,20.0,5.215827941894531,2.6450095618514813,3.450115356763241,0.0387987012987013,0.05574465170502663,0.8515704870223999,0.4779183268547058,8.721455574035645,3.503291368484497,,,,
dataset,perlin,perlin/13,90,230,0.4569879472255707,0.16174057126045227,0.04815134406089783,0.05874406173825264,0.49594155844155846,0.08912337662337662,0.19698051948051948,0.3418181818181818,5.5518670082092285,0.12550056720969605,4.79688835144043,12.0,4.79688835144043,2.5563734358803067,3.2732381706175744,0.0387012987012987,0.05820329487323761,0.867616593837738,0.47080960869789124,6.331859588623047,4.480930805206299,,,,
dataset,perlin,perlin/14,90,222,0.470689594745636,0.14218305051326752,0.0407136008143425,0.049504898488521576,0.5002922077922078,0.03353896103896104,0.17805194805194804,0.24646103896103896,7.112013339996338,0.11738396243052392,5.60397481918335,8.0,5.60397481918335,2.6202094381893444,3.5331953678031844,0.03909090909090909,0.06202945113182068,0.8637056350708008,0.4871070384979248,7.808768272399902,4.1853108406066895,,,,
dataset,perlin,perlin/15,90,244,0.4856625199317932,0.15626171231269836,0.04443741589784622,0.05493956804275513,0.5078571428571429,0.049577922077922075,0.18623376623376622,0.29642857142857143,6.531461715698242,0.1163545363903043,5.076218605041504,10.0,5.076218605041504,2.615840093728953,3.554649021146933,0.04081168831168831,0.05990473926067352,0.8644518852233887,0.48279327154159546,7.503829479217529,4.4284491539001465,,,,
dataset,perlin,perlin/16,90,242,0.4815131723880768,0.1555178165435791,0.042023804038763046,0.05143367499113083,0.49766233766233764,0.044025974025974024,0.17993506493506495,0.26142857142857145,6.788669109344482,0.11223976421408445,4.934384346008301,20.0,4.934384346008301,2.5473274433731157,3.294720673693829,0.03918831168831169,0.05771176517009735,0.8599992990493774,0.47076886892318726,7.855313777923584,4.320333003997803,,,,
dataset,perlin,perlin/17,90,234,0.48326992988586426,0.15339912474155426,0.040342506021261215,0.049205780029296875,0.49714285714285716,0.02012987012987013,0.1677922077922078,0.204512987012987,7.654955863952637,0.1057849923774377,5.214111328125,20.0,5.214111328125,2.620184305798479,3.2826331341091595,0.03931818181818182,0.057831745594739914,0.8561842441558838,0.47548526525497437,8.824845314025879,4.4678473472595215,,,,
dataset,perlin,perlin/18,90,235,0.4838848114013672,0.15088096261024475,0.04490434750914574,0.05387263745069504,0.5061038961038961,0.0659090909090909,0.1900974025974026,0.33055194805194804,6.012782573699951,0.12483159467508538,4.813248157501221,15.0,4.813248157501221,2.54780823219477,3.193690275687221,0.03866883116883117,0.05847328156232834,0.8656370639801025,0.46921291947364807,6.803928375244141,4.147247314453125,,,,
dataset,perlin,perlin/19,90,228,0.47333329916000366,0.15100061893463135,0.045926861464977264,0.05683239549398422,0.5097402597402597,0.07555194805194805,0.1943181818181818,0.34759740259740257,5.818517684936523,0.12594512809098887,4.880776882171631,8.0,4.880776882171631,2.5818466113852483,3.336293709282283,0.03931818181818182,0.061050210148096085,0.8688958287239075,0.47843047976493835,7.0266432762146,4.596945762634277,,,,
