active_frac,amp_mean,amp_p50,amp_p90,amp_p95,amp_p99,amp_p995,amp_p999,amp_std,best_focus_structure_score,best_z_mm,contrast_p995_over_p95,expected_fl_mm,family,focus_structure_score,gray_max_active,gray_max_all,gray_mean_active,gray_mean_all,gray_median_active,gray_min_active,gray_min_all,gray_q01_active,gray_q05_active,gray_q95_active,height_max_um,height_mode,hf_ratio,max_gray_used,min_gray_used,name,speckle_penalty,top_component_area_p50,top_component_area_p90,top_component_count,top_component_max_area,top_large_component_frac,z_mm
0.9999996753246754,0.5494101047515869,0.550000011920929,0.6416667103767395,0.6666666865348816,0.7166666984558105,0.7333333492279053,0.7916666865348816,0.07239104062318802,0.05793629808570948,3.0,1.5714284984432971,3.0,mla,0.05793629808570948,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,2.0286896228790283,130,90,reference_mla_3mm,0.7798546209761164,1.0,2.0,587,47,0.2201453790238837,3.0
0.9999996753246754,0.502825915813446,0.5040000081062317,0.5840000510215759,0.6000000238418579,0.6480000019073486,0.6640000343322754,0.7120000123977661,0.06512655317783356,0.05793629808570948,3.0,1.6666666666666667,3.0,mla,0.033941828980697,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,3.619539976119995,130,90,reference_mla_3mm,0.7912772585669782,1.0,1.0,700,52,0.2087227414330218,4.0
0.9999996753246754,0.5002036690711975,0.5,0.5925925970077515,0.6203703880310059,0.6666666865348816,0.6851851940155029,0.7314814925193787,0.07541016489267349,0.05793629808570948,3.0,1.5384613860993919,3.0,mla,0.01328338557790912,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,7.944130897521973,130,90,reference_mla_3mm,0.8982346832814122,1.0,1.0,810,30,0.10176531671858775,5.0
0.9999996753246754,0.5363020896911621,0.5384615063667297,0.6634615659713745,0.692307710647583,0.759615421295166,0.7788461446762085,0.8365384936332703,0.09639463573694229,0.05793629808570948,3.0,1.562499636784315,3.0,mla,0.0019739715258974577,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,20.50996971130371,130,90,reference_mla_3mm,0.9813084112149533,1.0,1.0,918,18,0.018691588785046728,8.0
0.9999996753246754,0.519468367099762,0.5148515105247498,0.6534653902053833,0.693069338798523,0.7623762488365173,0.7821782231330872,0.8415841460227966,0.10310039669275284,0.05793629808570948,3.0,1.499999832775864,3.0,mla,0.0015171954205930975,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,36.34372329711914,130,90,reference_mla_3mm,0.9854620976116303,1.0,1.0,912,14,0.014537902388369679,12.0
0.9999996753246754,0.5079053640365601,0.5092592835426331,0.6481481790542603,0.694444477558136,0.7685185074806213,0.7962962985038757,0.8611111044883728,0.1101682037115097,0.05793629808570948,3.0,1.5499998068809602,3.0,mla,0.0,130,130,113.49893035679557,113.4988935064935,114.0,1,0,86.0,95.0,128.0,7.647058963775635,offset90,47.555320739746094,130,90,reference_mla_3mm,1.0,1.0,1.0,869,4,0.0,20.0
0.5487012987012987,0.4022636413574219,0.41747573018074036,0.5291262269020081,0.5728155374526978,0.6504854559898376,0.6771844625473022,0.7475728392601013,0.09851706027984619,0.11868535428530186,8.0,1.6718749490391933,,voronoi,0.0037176140241910174,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,0.2420242726802826,255,0,reference_voronoi_gray,0.9823468328141225,1.0,3.0,584,9,0.017653167185877467,1.0
0.5487012987012987,0.22680316865444183,0.2536585330963135,0.2975609600543976,0.4439024329185486,0.6439024806022644,0.6878048777580261,0.7658537030220032,0.10783910006284714,0.11868535428530186,8.0,2.2820513302522776,,voronoi,0.0,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,0.9625622034072876,255,0,reference_voronoi_gray,1.0,1.0,2.0,663,5,0.0,2.0
0.5487012987012987,0.18135982751846313,0.20000000298023224,0.25238093733787537,0.31904762983322144,0.49047619104385376,0.5619047284126282,0.7095238566398621,0.08299100399017334,0.11868535428530186,8.0,3.039999494314227,,voronoi,0.0,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,0.3975682854652405,255,0,reference_voronoi_gray,1.0,2.0,3.0,534,5,0.0,3.0
0.5487012987012987,0.1734425276517868,0.18884120881557465,0.22746782004833221,0.27896997332572937,0.41630902886390686,0.46351930499076843,0.6180257797241211,0.06780019402503967,0.11868535428530186,8.0,3.0476185673692004,,voronoi,0.01342976671473225,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,0.5234782695770264,255,0,reference_voronoi_gray,0.9543094496365524,2.0,5.0,356,9,0.04569055036344756,4.0
0.5487012987012987,0.17637097835540771,0.18918919563293457,0.23423422873020172,0.27927929162979126,0.38288289308547974,0.44144144654273987,0.5900900959968567,0.06305551528930664,0.11868535428530186,8.0,2.7999998015165457,,voronoi,0.10393920866451219,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,1.1135151386260986,255,0,reference_voronoi_gray,0.7881619937694704,4.0,7.0,273,17,0.2118380062305296,5.0
0.5487012987012987,0.1845044046640396,0.20000000298023224,0.24888889491558075,0.2888889014720917,0.3955555558204651,0.4444444477558136,0.5644444227218628,0.06470970064401627,0.11868535428530186,8.0,2.7499997066334205,,voronoi,0.11868535428530186,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,1.3768757581710815,255,0,reference_voronoi_gray,0.7414330218068537,1.0,5.0,408,15,0.2585669781931464,8.0
0.5487012987012987,0.20965078473091125,0.22272726893424988,0.2863636314868927,0.33636364340782166,0.4636363685131073,0.5227272510528564,0.6500000357627869,0.07731157541275024,0.11868535428530186,8.0,2.6399995908737575,,voronoi,0.047578332698102466,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,1.3681944608688354,255,0,reference_voronoi_gray,0.8566978193146417,1.0,4.0,474,15,0.14330218068535824,12.0
0.5487012987012987,0.2684773802757263,0.28151261806488037,0.3739495873451233,0.4285714328289032,0.542016863822937,0.5840336680412292,0.6764706373214722,0.09267658740282059,0.11868535428530186,8.0,2.0571432624544657,,voronoi,0.018507942876468137,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,direct255,2.596395254135132,255,0,reference_voronoi_gray,0.9335410176531672,1.0,4.0,512,11,0.06645898234683281,20.0
0.5487012987012987,0.23683355748653412,0.2594936788082123,0.3164556920528412,0.43670886754989624,0.5822784900665283,0.6202531456947327,0.702531635761261,0.09584932774305344,0.08473630888774895,4.0,2.0357141475744385,,voronoi,0.0,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,0.6702162027359009,208,90,reference_voronoi_gray,1.0,1.0,2.0,681,6,0.0,1.0
0.5487012987012987,0.16988836228847504,0.1865285038948059,0.2227979302406311,0.2694300413131714,0.3989637494087219,0.46632125973701477,0.5880829095840454,0.06500350683927536,0.08473630888774895,4.0,3.3750008088538217,,voronoi,0.0019215652022010652,208,208,173.55400828402367,95.22930974025974,176.0,136,0,154.0,157.0,188.0,12.235294342041016,offset90,0.4709000587463379,208,90,reference_voronoi_gray,0.9906542056074766,2.0,3.0,528,9,0.009345794392523364,2.0
